person_key,drown,prob_avg,prob_std,prob_min,prob_max,prob_range,prob_slope
43_person_1084,0,0.000370728,0.000557873,1.43E-06,0.001992741,0.001991308,-1.60E-05
6_person_573,0,0.000370505,0.000305653,6.49E-05,0.000676158,0.000611306,0.000407537
70_person_742,0,0.000369259,0,0.000369259,0.000369259,0,0
43_person_1008,0,0.000367115,0.000243575,0.00012354,0.000610689,0.000487149,-0.000416367
51_person_44,0,0.000367107,0.001148462,1.87E-07,0.005292603,0.005292417,3.33E-05
11_person_538,0,0.000366025,6.75E-05,0.000298543,0.000433506,0.000134963,0.000134963
15_person_100,0,0.000362372,0.000322056,9.80E-07,0.000783124,0.000782144,-0.000230402
66_person_678,0,0.000360524,1.24E-06,0.00035928,0.000361769,2.49E-06,2.49E-06
66_person_354,0,0.0003605,0.000336244,2.43E-05,0.000696744,0.000672488,0.000501857
43_person_1088,0,0.000358624,0.000326327,3.23E-05,0.000684951,0.000652653,0.000435102
54_person_342,0,0.000358522,0.00029977,4.67E-05,0.000763162,0.000716474,-0.00015375
66_person_104,0,0.000357188,0.000475863,1.27E-06,0.001029778,0.001028509,0.000317786
11_person_516,0,0.000356659,0.000101839,0.00025482,0.000458498,0.000203677,0.000203677
6_person_627,0,0.00035651,0.000349471,7.04E-06,0.000705981,0.000698943,-0.002118009
6_person_285,0,0.000355138,0.000333818,2.13E-05,0.000688956,0.000667635,-0.004172719
66_person_527,0,0.000354502,0.000535299,5.15E-06,0.001280525,0.001275374,0.000121243
6_person_297,0,0.0003535,0.000836181,4.30E-06,0.002562197,0.002557901,-0.000196646
22_person_241,0,0.000353,0.000194848,0.000158152,0.000547848,0.000389696,-0.000581636
66_person_23,0,0.000352071,0.000297334,3.70E-06,0.000730191,0.000726493,0.000179755
70_person_266,0,0.000351159,0.000358341,1.00E-04,0.001372753,0.001272772,-5.79E-05
68_person_221,0,0.000350589,0.000154742,0.000195848,0.000505331,0.000309484,0.000109358
21_person_166,0,0.000349428,2.05E-05,0.000328913,0.000369944,4.10E-05,-1.54E-05
21_person_136,0,0.000348486,0.000342767,5.72E-06,0.000691253,0.000685533,0.000410499
28_person_1161,0,0.000347787,0.000245737,0.000102049,0.000593524,0.000491475,-0.00036953
43_person_1186,0,0.000347583,0.000651999,1.63E-07,0.001650857,0.001650694,-0.000199041
43_person_628,0,0.000347084,0.000238403,0.000108681,0.000585487,0.000476806,0.000317871
43_person_509,0,0.000344813,0.000256066,8.87E-05,0.000600879,0.000512133,-0.000279854
11_person_616,0,0.000343522,1.86E-05,0.000324882,0.000362162,3.73E-05,0.000219299
28_person_547,0,0.000343482,0.001064762,1.28E-06,0.004170349,0.004169069,3.96E-06
15_person_1188,0,0.000341296,0.000456022,3.36E-06,0.001117519,0.001114159,0.000204834
43_person_952,0,0.000340967,0.000608272,2.06E-08,0.001782141,0.00178212,-5.01E-05
43_person_1110,0,0.000340427,0.000131875,0.000208551,0.000472302,0.000263751,0.000393658
28_person_120,0,0.0003396,0.000308432,3.12E-05,0.000648031,0.000616863,0.000460346
54_person_473,0,0.000339465,0.000263186,7.63E-05,0.000602651,0.000526373,-0.000526373
60_person_14,0,0.000336733,0.000299044,9.56E-05,0.001022175,0.000926592,1.58E-05
66_person_9,0,0.000336589,0.001656423,2.46E-08,0.010121292,0.010121267,2.20E-05
28_person_762,0,0.000336422,0.00070135,4.56E-06,0.00284832,0.002843765,-2.26E-05
54_person_866,0,0.00033348,7.67E-05,0.000256788,0.000410173,0.000153385,0.000153385
21_person_390,0,0.000332381,0.000306259,2.61E-05,0.00063864,0.000612518,0.000457103
28_person_603,0,0.000330358,0.000312396,1.80E-05,0.000642754,0.000624793,-0.001249586
51_person_100,0,0.000330185,0.000494748,1.10E-06,0.001410967,0.001409868,-6.39E-05
44_person_476,0,0.000329293,0.000326058,3.23E-06,0.000655351,0.000652117,-0.000150604
43_person_437,0,0.00032857,0.000684532,1.16E-05,0.002256366,0.002244778,-0.000112333
28_person_747,0,0.000328496,0.00032827,2.26E-07,0.000656766,0.000656539,0.001930997
21_person_179,0,0.000327832,0.000508194,1.56E-06,0.001206596,0.001205036,5.64E-05
68_person_196,0,0.000326884,0.000326739,1.45E-07,0.000653622,0.000653478,-0.000563343
28_person_862,0,0.00032622,0.00018743,0.00013879,0.00051365,0.00037486,-0.000149944
28_person_324,0,0.000325276,0.00044984,2.40E-05,0.001628618,0.001604585,3.36E-05
21_person_431,0,0.000325065,0.000978723,9.12E-07,0.003419029,0.003418117,-2.37E-05
43_person_30,0,0.000321243,0.000220102,0.000101141,0.000541346,0.000440204,0.000666976
11_person_563,0,0.000319159,0.000404203,5.19E-06,0.000889831,0.000884643,0.000274758
63_person_254,0,0.000317577,0.000196399,5.69E-05,0.000530927,0.00047404,-9.61E-05
21_person_13,0,0.000317124,0.000287924,2.92E-05,0.000605048,0.000575848,0.000287924
15_person_1056,0,0.000316992,0.000648421,4.77E-07,0.0022048,0.002204323,2.22E-05
53_person_63,0,0.000314548,0.00030688,1.30E-06,0.00077513,0.000773829,-5.26E-05
66_person_943,0,0.000312461,0.000712347,2.53E-07,0.002056468,0.002056215,7.50E-06
66_person_3,0,0.000309968,0.000200847,0.000109121,0.000510815,0.000401693,-0.000608626
28_person_250,0,0.000308912,0.000245234,6.37E-05,0.000554146,0.000490468,0.00058389
6_person_16,0,0.000308732,0.000201753,7.22E-05,0.000565168,0.000492992,9.15E-05
43_person_597,0,0.000308334,0.000143828,0.000164506,0.000452162,0.000287657,0.000287657
28_person_761,0,0.000308334,0.000877597,3.39E-07,0.003379457,0.003379118,5.31E-05
22_person_44,0,0.000306656,0.000631913,2.04E-07,0.001955354,0.00195515,9.78E-06
43_person_1369,0,0.000305984,0.000128445,0.000177539,0.000434428,0.000256889,0.000755556
68_person_27,0,0.000304561,0.000305863,1.12E-05,0.000759507,0.000748306,-2.33E-05
66_person_928,0,0.000304406,0.00110825,4.43E-10,0.004590864,0.004590863,8.95E-06
66_person_607,0,0.000302684,0.00013861,0.000164073,0.000441294,0.000277221,-0.000815356
43_person_208,0,0.000301137,0.000377292,9.32E-07,0.000833249,0.000832318,-0.000117637
66_person_1413,0,0.000301125,0.00015137,0.000149755,0.000452495,0.000302739,0.000605479
66_person_657,0,0.000299608,0.0001058,0.00020903,0.000478439,0.00026941,-4.98E-05
28_person_407,0,0.000299092,0.000400403,8.15E-06,0.000865275,0.000857124,0.000270377
15_person_458,0,0.000298268,0.000253733,4.45E-05,0.000552001,0.000507466,0.000604126
6_person_50,0,0.000297279,0.00154073,5.74E-07,0.010257158,0.010256583,-5.58E-06
6_person_223,0,0.000294941,0.000135451,0.000122021,0.000452775,0.000330754,-7.43E-05
66_person_135,0,0.000294669,0.000268321,8.11E-05,0.000821067,0.000739964,-4.94E-06
43_person_1083,0,0.000294408,0.000261717,3.27E-05,0.000556125,0.000523435,-0.00028603
21_person_342,0,0.000293505,0.00021034,0.00011125,0.000679961,0.000568711,-3.47E-05
66_person_490,0,0.000293273,0.000278572,1.47E-05,0.000571845,0.000557144,0.000671258
68_person_336,0,0.00029009,0.000256002,3.41E-05,0.000546092,0.000512004,-0.000256002
21_person_414,0,0.000288738,0.000110858,0.00017788,0.000399597,0.000221717,0.000330921
43_person_1368,0,0.000287431,0.000447304,1.22E-05,0.001385139,0.001372908,-1.88E-05
11_person_510,0,0.000285882,0.000474452,6.97E-06,0.001410027,0.001403052,1.30E-05
70_person_116,0,0.000285114,4.47E-05,0.000240385,0.000329844,8.95E-05,-0.000559118
28_person_1072,0,0.000283868,0.000195614,8.83E-05,0.000479481,0.000391227,-0.000782454
53_person_160,0,0.00028349,0.000330022,9.03E-07,0.00097725,0.000976347,-4.75E-05
6_person_42,0,0.000282829,0.000102506,0.000180323,0.000385335,0.000205013,-0.000205013
43_person_167,0,0.000282588,7.25E-05,0.000210108,0.000355067,0.00014496,0.000852704
54_person_925,0,0.000281976,0.000278341,3.63E-06,0.000560317,0.000556683,-0.003274605
28_person_207,0,0.000280983,0.000109931,0.000171052,0.000390914,0.000219862,-9.40E-05
66_person_191(drown),1,0.000279557,0.001005995,1.44E-07,0.006741547,0.006741402,3.16E-06
11_person_390,0,0.000277487,3.41E-05,0.000243394,0.00031158,6.82E-05,3.16E-05
43_person_807,0,0.000277068,0.000319872,4.30E-05,0.000827747,0.000784706,2.66E-05
66_person_580,0,0.000276639,0.000474908,1.36E-05,0.001429686,0.001416065,3.82E-05
21_person_475,0,0.000276064,0.000195841,8.02E-05,0.000471905,0.000391681,9.02E-05
51_person_453,0,0.000275411,0.000476263,1.23E-07,0.00141709,0.001416967,-2.77E-06
28_person_983,0,0.00027541,0.000660093,5.07E-08,0.00284176,0.002841709,-9.13E-06
15_person_792,0,0.000273829,0.000251512,4.63E-05,0.000624361,0.00057808,-0.000865482
51_person_28,0,0.000273209,0.000186808,8.64E-05,0.000460016,0.000373615,-0.000112197
54_person_527,0,0.000272209,9.24E-05,0.000154417,0.000380204,0.000225787,-4.79E-05
28_person_103,0,0.000271215,0.000251924,1.93E-05,0.000523139,0.000503848,-0.000607045
43_person_1435,0,0.000270629,0.000133116,0.000137513,0.000403745,0.000266232,-0.000227549
54_person_366,0,0.00027047,0.000608167,6.49E-07,0.001757509,0.00175686,-5.38E-05
44_person_367,0,0.000269382,0.000373282,2.83E-06,0.001006712,0.001003885,-2.10E-05
15_person_1064,0,0.000268491,0.000206131,3.32E-05,0.000535196,0.00050197,0.000364103
43_person_55,0,0.000268314,0.000219639,4.87E-05,0.000487953,0.000439277,0.000439277
15_person_1063,0,0.000267832,0.000126926,0.000140906,0.000394758,0.000253852,0.000218838
66_person_620,0,0.0002668,9.88E-05,0.00016798,0.000365619,0.000197639,7.43E-05
54_person_1054,0,0.000265479,0.000165842,9.96E-05,0.000431321,0.000331684,-0.000165842
70_person_80,0,0.000264168,0.000577879,2.52E-08,0.001677915,0.00167789,4.37E-05
66_person_1030,0,0.000263587,0.001037872,5.37E-07,0.005638753,0.005638216,1.88E-05
51_person_52,0,0.000262022,8.65E-05,0.000175548,0.000348496,0.000172948,0.001080924
60_person_61,0,0.000258856,0.00025714,1.72E-06,0.000515996,0.000514279,-0.000171426
44_person_3,0,0.00025829,0.000522336,9.37E-07,0.002065778,0.002064841,1.25E-05
15_person_74,0,0.000258179,0.000539699,5.96E-07,0.001851023,0.001850427,-7.31E-06
22_person_155,0,0.000258045,0.00025322,4.83E-06,0.000511264,0.000506439,-0.001534664
21_person_232,0,0.000257623,0.000343295,2.16E-05,0.000874054,0.000852432,2.44E-06
15_person_487,0,0.000256726,0.000226334,3.04E-05,0.00048306,0.000452669,0.002662758
22_person_220,0,0.000256325,0.000414909,1.16E-07,0.001150033,0.001149917,-1.37E-05
43_person_1325,0,0.000255515,9.06E-05,0.000129059,0.000376901,0.000247842,1.36E-05
11_person_27,0,0.000254193,0.000405398,5.53E-05,0.002567682,0.002512382,8.44E-07
21_person_219,0,0.00025393,0.000501202,8.22E-08,0.00209759,0.002097508,1.26E-05
43_person_1123,0,0.000252206,0.000282332,7.14E-05,0.000864777,0.000793363,-2.12E-05
70_person_678,0,0.000251927,8.64E-05,0.000187986,0.000374124,0.000186137,6.98E-05
21_person_650,0,0.000250907,0.000197621,5.33E-05,0.000448528,0.000395243,0.000118692
21_person_360,0,0.00025076,0.000304059,5.92E-07,0.000758239,0.000757648,7.55E-06
43_person_1377,0,0.000248632,0.000637478,4.29E-07,0.002613444,0.002613016,6.41E-06
6_person_370,0,0.000248374,0.000291835,4.15E-05,0.000828375,0.000786902,-5.63E-05
66_person_1181,0,0.00024654,0.00022929,1.73E-05,0.00047583,0.00045858,0.000196816
11_person_270,0,0.000245356,0.000475478,4.41E-08,0.001428813,0.001428769,7.70E-05
28_person_1232,0,0.000245221,0.000223023,3.03E-05,0.000669864,0.0006396,3.18E-06
15_person_694,0,0.0002449,5.84E-05,0.000186514,0.000303287,0.000116773,-0.000140691
15_person_628,0,0.000244701,3.95E-05,0.000205202,0.0002842,7.90E-05,-0.000464693
60_person_122,0,0.000244439,0.000230476,2.44E-06,0.000605368,0.000602927,-7.52E-06
66_person_624,0,0.000244365,0.000483278,2.14E-07,0.001210897,0.001210683,0.000297436
6_person_8,0,0.000244174,0.000232571,1.16E-05,0.000476745,0.000465142,0.000694242
54_person_648,0,0.000242308,0.00016791,7.44E-05,0.000410218,0.00033582,0.000154756
28_person_1066,0,0.000242214,0.000480492,6.54E-08,0.001203192,0.001203126,-8.15E-05
22_person_34,0,0.000241946,0.000371001,3.78E-08,0.001519365,0.001519327,3.80E-06
21_person_625,0,0.000241508,0.000112304,0.000129204,0.000353812,0.000224608,0.000168878
43_person_1029,0,0.000240325,1.91E-05,0.000221252,0.000259399,3.81E-05,4.60E-05
68_person_88,0,0.00023958,0.00051953,7.31E-06,0.002123949,0.002116639,-5.75E-06
68_person_458,0,0.000239448,0.000226085,1.34E-05,0.000465534,0.000452171,0.000386471
28_person_627,0,0.000239209,6.47E-05,0.000174517,0.000303902,0.000129386,0.000155886
15_person_898,0,0.000238392,5.70E-05,0.000181368,0.000295416,0.000114048,9.75E-05
15_person_903,0,0.000238227,9.46E-05,0.000143645,0.000332809,0.000189164,-0.000282334
44_person_325,0,0.000237803,0.000128655,0.000109148,0.000366457,0.000257309,-0.000193465
43_person_699,0,0.000237636,0.000176166,6.15E-05,0.000413802,0.000352332,0.001067674
15_person_218,0,0.000236158,0.00023019,5.97E-06,0.000466349,0.000460381,-0.000687135
6_person_402,0,0.000235068,0.000335381,2.17E-06,0.001116517,0.001114352,-2.12E-05
22_person_134,0,0.000233973,0.000500572,4.19E-07,0.001804369,0.00180395,1.50E-05
11_person_58,0,0.000233824,0.000340094,9.19E-08,0.001094409,0.001094317,2.40E-05
43_person_299,0,0.000233579,0.000120332,0.000113247,0.000353911,0.000240664,0.001504149
66_person_597,0,0.000230445,0.000338888,5.84E-08,0.000961507,0.000961449,6.65E-05
43_person_1076,0,0.000229223,0.000480797,2.67E-07,0.002170519,0.002170252,-1.72E-05
11_person_135,0,0.000229027,0.000253033,9.92E-06,0.000583597,0.000573675,0.000162001
68_person_385,0,0.00022694,8.46E-05,0.000142292,0.000311588,0.000169296,0.000145945
43_person_1353,0,0.000226757,0.000464177,4.93E-06,0.001359589,0.001354657,6.57E-05
44_person_187,0,0.000226291,0.00041843,1.63E-06,0.001062666,0.001061034,3.12E-05
43_person_774,0,0.00022618,0.000246785,4.32E-05,0.000575047,0.000531847,-4.17E-06
6_person_660,0,0.000226151,1.05E-05,0.000215623,0.000236679,2.11E-05,2.54E-05
66_person_798,0,0.000225566,0.000196731,3.77E-05,0.000546046,0.000508315,-6.71E-05
43_person_1423,0,0.000224934,0.000285628,4.55E-06,0.000628295,0.000623744,0.000273207
6_person_301,0,0.000224733,0.000133057,9.17E-05,0.000357789,0.000266114,0.000227448
28_person_1055,0,0.000222976,0.000178068,4.10E-05,0.000498726,0.000457743,-2.08E-06
66_person_654,0,0.000222636,0.00013632,3.93E-05,0.000414381,0.000375075,-3.18E-05
66_person_1353,0,0.000222432,0.000211228,1.12E-05,0.000433659,0.000422455,0.00084491
21_person_670,0,0.000221925,0.000149916,7.20E-05,0.00037184,0.000299831,-0.000447509
43_person_254,0,0.000220693,0.000554762,1.53E-07,0.002044984,0.002044831,-3.97E-05
54_person_617,0,0.000218911,0.000216309,2.60E-06,0.000435219,0.000432617,0.001272403
44_person_304,0,0.000217905,0.000230735,2.01E-05,0.000705466,0.000685342,1.77E-05
54_person_217,0,0.000217378,0.000404602,6.69E-06,0.001026278,0.001019586,4.26E-05
11_person_73,0,0.000216617,0.000212187,4.43E-06,0.000428803,0.000424373,0.000319078
54_person_901,0,0.000216121,0.000427777,3.21E-06,0.001328419,0.001325213,-1.04E-05
21_person_363,0,0.000215561,0.00033786,5.81E-08,0.001306125,0.001306067,1.77E-05
66_person_739,0,0.000215457,0.000215423,3.47E-08,0.00043088,0.000430845,0.00086169
68_person_30,0,0.000214827,0.000352401,2.00E-06,0.001233796,0.001231797,4.00E-05
66_person_699,0,0.000214739,0.000147473,6.73E-05,0.000362212,0.000294947,-0.000589893
43_person_1470,0,0.000214305,0.000357902,2.69E-06,0.001181471,0.001178782,-1.12E-05
22_person_74,0,0.000212967,0.000489703,7.41E-07,0.001744214,0.001743473,3.69E-06
6_person_152,0,0.000210566,0.000558166,1.49E-07,0.002492494,0.002492345,-8.28E-06
70_person_645,0,0.000210235,0.000215047,2.75E-05,0.000567994,0.000540541,0.000109676
15_person_795,0,0.00021016,0.000174347,1.29E-06,0.000449969,0.000448677,5.70E-05
6_person_499,0,0.000208971,0.000410392,3.10E-06,0.001029755,0.001026654,0.000524631
11_person_220,0,0.000207214,0.000186146,5.39E-07,0.000407154,0.000406615,-7.37E-05
68_person_106,0,0.000207206,3.34E-05,0.000173799,0.000240613,6.68E-05,3.34E-05
43_person_1620,0,0.000207174,0.000191847,1.53E-05,0.000399021,0.000383694,0.000456778
15_person_1044,0,0.000207156,0.000116408,1.09E-05,0.000313735,0.000302799,-4.17E-06
22_person_17,0,0.000206452,0.000228822,4.72E-06,0.000631539,0.00062682,5.02E-05
66_person_1080,0,0.000204409,0.000458102,2.31E-06,0.001326396,0.001324081,-3.47E-05
15_person_587,0,0.00020416,0.000191064,1.31E-05,0.000395224,0.000382128,0.000764256
63_person_263,0,0.000204098,3.91E-05,0.000165031,0.000243166,7.81E-05,5.21E-05
28_person_1307,0,0.000203694,0.000140369,6.33E-05,0.000344063,0.000280739,9.36E-05
28_person_1314,0,0.000203157,0.00019927,3.89E-06,0.000402427,0.000398539,0.000340632
63_person_24,0,0.000201683,0.000190069,1.63E-05,0.000551756,0.000535505,4.36E-06
54_person_927,0,0.000201592,0.000272999,3.86E-07,0.000587554,0.000587168,2.72E-05
60_person_2,0,0.000200288,0.000841365,2.05E-08,0.003962259,0.003962238,-2.33E-05
21_person_675,0,0.000199905,0.00014566,5.42E-05,0.000345565,0.00029132,0.000434806
60_person_137,0,0.000199531,0.000413171,1.11E-07,0.001122244,0.001122132,-0.000112224
15_person_6,0,0.000199514,0.000343491,5.40E-07,0.0010622,0.00106166,-2.46E-05
54_person_3,0,0.000199507,0.000286966,2.13E-06,0.000811887,0.000809759,-2.76E-05
15_person_480,0,0.000199426,0.00028002,2.59E-06,0.00075156,0.000748965,0.000101939
21_person_204,0,0.000199354,0.000199245,1.09E-07,0.000398599,0.000398491,0.000119667
43_person_1418,0,0.000198475,0.00018266,1.08E-05,0.000481982,0.000471206,-4.47E-05
28_person_687,0,0.000197786,0.000160472,3.73E-05,0.000358258,0.000320943,0.000972556
43_person_279,0,0.000196848,0.000196585,2.63E-07,0.000393433,0.00039317,0.00039317
21_person_40,0,0.000196358,0.000471068,6.01E-08,0.001738962,0.001738902,-1.23E-05
11_person_252,0,0.00019568,0.000192165,7.78E-06,0.000648393,0.000640614,7.68E-06
22_person_27,0,0.000195535,0.000326072,1.93E-06,0.000910872,0.000908939,-3.31E-05
43_person_1437,0,0.000195225,4.69E-05,0.000148305,0.000242145,9.38E-05,-0.000142183
28_person_6,0,0.000194899,0.000238444,5.65E-06,0.00059254,0.000586894,0.000129805
66_person_1544,0,0.000194224,0.000106299,8.79E-05,0.000300523,0.000212598,-0.001250579
43_person_1166,0,0.000193858,9.68E-05,8.60E-05,0.00032692,0.000240889,-2.08E-05
44_person_134,0,0.000193496,0.000134611,4.48E-05,0.000370811,0.000325972,-8.09E-05
44_person_98,0,0.000193397,0.000135723,1.74E-06,0.000477514,0.000475772,1.71E-05
11_person_365,0,0.000192744,0.000325374,8.15E-09,0.001097026,0.001097018,-2.03E-05
43_person_1099,0,0.000192305,0.000224341,8.29E-07,0.000700075,0.000699246,2.69E-05
60_person_275,0,0.000190916,0.000144019,4.53E-05,0.000469163,0.000423817,1.60E-05
43_person_1370,0,0.000190677,0.000173013,1.77E-05,0.00036369,0.000346026,-0.00013841
60_person_99,0,0.000189945,0.000176555,1.34E-05,0.0003665,0.000353109,-0.000265496
66_person_31,0,0.000189699,0.000490259,2.38E-07,0.001486719,0.001486481,1.37E-05
15_person_505,0,0.000189642,3.75E-05,0.000152125,0.000227159,7.50E-05,-0.000111992
53_person_4,0,0.000189599,0.000240433,4.78E-06,0.000855813,0.000851033,2.42E-06
60_person_228,0,0.000189291,5.73E-05,0.000132002,0.000246581,0.000114579,0.000229158
66_person_513,0,0.000189134,9.67E-05,9.24E-05,0.000285851,0.000193434,-0.000386867
43_person_1595,0,0.000188977,8.26E-05,0.000106342,0.000271611,0.000165269,-0.000486086
66_person_62,0,0.000188378,0.000127769,6.06E-05,0.000316147,0.000255538,-0.001503165
15_person_481,0,0.000188198,0.000263631,1.14E-06,0.000561027,0.000559888,-9.26E-05
66_person_667,0,0.000186382,0.000206743,3.68E-05,0.000478734,0.00044191,-0.000233765
15_person_563,0,0.000185632,0.000209986,1.27E-06,0.000479429,0.00047816,-7.27E-05
11_person_10,0,0.000185558,0.000141138,1.44E-05,0.000483462,0.000469012,3.34E-06
43_person_613,0,0.000184979,0.00038677,6.01E-08,0.001793719,0.001793659,7.36E-06
28_person_1281,0,0.000184971,0.000119952,6.50E-05,0.000304923,0.000239905,-0.000363492
6_person_685,0,0.000183668,0.000120103,6.36E-05,0.000303771,0.000240206,0.001501289
